code,month,event_date,ex6,ex12
4155,2024-04-01,2024-05-11,-0.20955579632436117,-0.31742773739705843
4162,2015-06-01,2015-07-11,0.06606697786776428,-0.05465358738643822
4162,2016-10-01,2016-11-11,-0.19508959897495026,-0.2870421866409242
4163,2019-04-01,2019-05-11,0.09181023520312115,0.03409480125791742
4163,2023-02-01,2023-03-11,-0.05251090384916757,-0.2592342630469613
4167,2016-11-01,2016-12-11,-0.1518981523813724,-0.04060104981055068
4173,2020-02-01,2020-03-11,0.02190664515330254,-0.23310849632127173
4173,2025-02-01,2025-03-11,-0.10749581410457987,-0.6624951864237054
4173,2026-01-01,2026-02-11,-0.46888334756871597,
4207,2010-01-01,2010-02-11,0.12552684185024732,0.056311098771345325
4207,2013-01-01,2013-02-11,0.39008791000197596,0.20828706726939217
4207,2013-08-01,2013-09-11,-0.14786368871627675,-0.3858798793670599
4305,2010-01-01,2010-02-11,0.10140847505691974,-0.016346460393298123
4305,2021-05-01,2021-06-11,-0.0026998159802309463,0.0944451363511446
4306,2013-01-01,2013-02-11,0.19670621081323236,0.22939357009173422
4306,2013-07-01,2013-08-11,0.0830800668668974,-0.12833091378751504
4401,2010-01-01,2010-02-11,1.244399877192974,2.0250221316094628
4401,2010-07-01,2010-08-11,0.21606179478642984,0.8722849619663396
4401,2013-06-01,2013-07-11,0.12138309827191174,-0.1486704462415791
4401,2021-04-01,2021-05-11,-0.2195121076832962,-0.23612139638480445
4402,2011-04-01,2011-05-11,0.11203176397951975,-0.04885137704750642
4414,2008-06-01,2008-07-11,-0.08657064511775037,-0.12530937920927654
4414,2017-08-01,2017-09-11,-0.19434888359573765,-0.3479914834629443
4414,2018-05-01,2018-06-11,-0.011169555747479687,-0.04620551635640546
4416,2008-02-01,2008-03-11,0.07619405955422376,-0.06310303335080614
4416,2009-06-01,2009-07-11,-0.2553544350494318,-0.00022794957257676884
4416,2012-05-01,2012-06-11,0.6028975298050154,0.7835188308598398
4416,2026-03-01,2026-04-11,,
4417,2010-12-01,2011-01-11,-0.09375388277429886,-0.06319226328256689
4417,2022-08-01,2022-09-11,0.03386106620495477,0.05634256614745148
4426,2015-06-01,2015-07-11,0.36464942087371943,0.24239529673483184
4426,2022-06-01,2022-07-11,-0.004399974065389944,-0.36123785377367357
4430,2013-11-01,2013-12-11,-0.13389232993807465,-0.1754646094178529
4433,2019-01-01,2019-02-11,0.9451827005948485,0.22543732736000632
4433,2020-07-01,2020-08-11,-0.24384700532390757,-0.4862134452054323
4433,2021-01-01,2021-02-11,-0.1885196266860404,-0.2827696028302792
4433,2021-07-01,2021-08-11,-0.13519911980260024,0.050102484822289406
4433,2022-01-01,2022-02-11,0.1749640754675359,0.1620914180605212
4438,2017-04-01,2017-05-11,-0.19251732618742723,-0.34303245916168756
4438,2017-12-01,2018-01-11,-0.021133519977776127,-0.06751281242915785
4438,2019-02-01,2019-03-11,0.09126936111900763,0.052885901688378034
4438,2021-12-01,2022-01-11,0.044653140968563876,0.17434322228565247
4441,2025-01-01,2025-02-11,-0.16834774961065457,-0.579798357933007
4502,2010-05-01,2010-06-11,0.36444811222136764,0.46362016835534026
4502,2015-06-01,2015-07-11,1.1624860339954504,2.078532613632597
4502,2015-12-01,2016-01-11,0.5185187205672392,0.08337527668714095
4506,2008-02-01,2008-03-11,0.01879204996641637,0.09794360963657267
4506,2015-07-01,2015-08-11,-0.002467593804697965,0.36671208693022295
4506,2016-03-01,2016-04-11,0.267582384543952,0.24890414821671358
4510,2010-05-01,2010-06-11,-0.30753897604433145,-0.401221239371762
4513,2010-06-01,2010-07-11,-0.23790534063404634,-0.013149016151964954
4513,2011-02-01,2011-03-11,-0.07969283702781182,0.08947658971111194
4513,2021-03-01,2021-04-11,0.164448065826706,0.8649449035651515
4513,2026-06-01,2026-07-11,,
4523,2010-09-01,2010-10-11,0.5118460589760563,0.3627196633696449
4523,2026-02-01,2026-03-11,-0.5924813248804107,
4526,2010-04-01,2010-05-11,-0.1043486481247573,0.30982365115308474
4527,2011-11-01,2011-12-11,0.2739604058401015,0.3309428012342295
4527,2013-05-01,2013-06-11,0.37599125205886863,0.6981928752144504
4527,2013-11-01,2013-12-11,0.20260621979987348,-0.001042324628546254
4528,2013-08-01,2013-09-11,0.6143206028921908,0.3052219891670951
4532,2009-08-01,2009-09-11,0.48789364096950605,0.7015945046300851
4532,2010-02-01,2010-03-11,0.13267040685261744,0.3309342563216997
4532,2013-12-01,2014-01-11,-0.07487052011693907,0.031247644691289045
4533,2010-05-01,2010-06-11,-0.24463684619533632,0.14832861134590325
4533,2013-09-01,2013-10-11,-0.055078409339049506,-0.10006006000329248
4534,2016-07-01,2016-08-11,-0.3338532595569713,-0.5910567370427342
4534,2017-03-01,2017-04-11,-0.40696124853128557,-0.4764520492185603
4535,2013-12-01,2014-01-11,0.008084688066567702,-0.09018600569813617
4535,2021-04-01,2021-05-11,-0.1056393506125406,0.038437893654461264
4541,2018-07-01,2018-08-11,0.16569928556483782,0.03079769583686176
4542,2026-08-01,2026-09-11,,
4545,2024-10-01,2024-11-11,-0.17909036946587875,-0.5528100044237305
4549,2021-10-01,2021-11-11,0.09647427495182459,0.3877051521027517
4549,2022-07-01,2022-08-11,0.03021093843893219,0.1130751155376184
4550,2019-12-01,2020-01-11,-0.18775196363940172,-0.5057658836886356
4550,2023-09-01,2023-10-11,0.08796288947979547,-0.4125513263347813
4551,2020-07-01,2020-08-11,-0.16315062540654623,-0.3259326259373816
