month,market,code,name,revenue_k_twd
2016-01-01,sii,1446,宏和,73673.0
2016-01-01,sii,1447,力鵬,962897.0
2016-01-01,sii,1449,佳和,196496.0
2016-01-01,sii,1451,年興,1136487.0
2016-01-01,sii,1452,宏益,162227.0
2016-01-01,sii,1454,台富,130126.0
2016-01-01,sii,1455,集盛,969351.0
2016-01-01,sii,1457,宜進,431571.0
2016-01-01,sii,1459,聯發,266375.0
2016-01-01,sii,1460,宏遠,722502.0
2016-01-01,sii,1463,強盛新,37267.0
2016-01-01,sii,1464,得力,656037.0
2016-01-01,sii,1465,偉全,182527.0
2016-01-01,sii,1466,聚隆,249382.0
2016-01-01,sii,1467,南緯,610472.0
2016-01-01,sii,1468,昶和,58122.0
2016-01-01,sii,1470,大統新創,59073.0
2016-01-01,sii,1473,台南,1007526.0
2016-01-01,sii,1474,弘裕,293343.0
2016-01-01,sii,1475,業旺,11368.0
2016-01-01,sii,1476,儒鴻,1967104.0
2016-01-01,sii,1477,聚陽,2341912.0
2016-01-01,sii,4414,如興,324836.0
2016-01-01,sii,4426,利勤,233022.0
2016-01-01,sii,4438,廣越,346855.0
2016-01-01,sii,1503,士電,1824324.0
2016-01-01,sii,1504,東元,3708802.0
2016-01-01,sii,1506,正道,144649.0
2016-01-01,sii,1513,中興電,1462961.0
2016-01-01,sii,1514,亞力,326899.0
2016-01-01,sii,1515,力山,308023.0
2016-01-01,sii,1517,利奇,275160.0
2016-01-01,sii,1519,華城,339440.0
2016-01-01,sii,1526,日馳,67262.0
2016-01-01,sii,1527,鑽全,364781.0
2016-01-01,sii,1528,恩德,251257.0
2016-01-01,sii,1529,樂事綠能,8608.0
2016-01-01,sii,1530,亞崴,250842.0
2016-01-01,sii,1531,高林股,291535.0
2016-01-01,sii,1532,勤美,1250842.0
2016-01-01,sii,1535,中宇,1058395.0
2016-01-01,sii,1537,廣隆,575429.0
2016-01-01,sii,1538,正峰,67752.0
2016-01-01,sii,1539,巨庭,314530.0
2016-01-01,sii,1540,喬福,64386.0
2016-01-01,sii,1541,錩泰,310409.0
2016-01-01,sii,1558,伸興,388359.0
2016-01-01,sii,1560,中砂,336734.0
2016-01-01,sii,1583,程泰,493900.0
2016-01-01,sii,1597,直得,62771.0
2016-01-01,sii,2049,上銀,1003326.0
2016-01-01,sii,2371,大同,6826264.0
2016-01-01,sii,3167,大量,170110.0
2016-01-01,sii,4526,東台,583731.0
2016-01-01,sii,4532,瑞智,1473949.0
2016-01-01,sii,4540,全球傳動,75493.0
2016-01-01,sii,4555,氣立,99293.0
2016-01-01,sii,4562,穎漢,80950.0
2016-01-01,sii,8222,寶一,107834.0
2016-01-01,sii,8374,羅昇,254904.0
2016-01-01,sii,8996,高力,241300.0
2016-01-01,sii,1603,華電,193538.0
2016-01-01,sii,1604,聲寶,983962.0
2016-01-01,sii,1605,華新,10728913.0
2016-01-01,sii,1608,華榮,642566.0
2016-01-01,sii,1609,大亞,1096267.0
2016-01-01,sii,1611,中電,257718.0
2016-01-01,sii,1612,宏泰,228693.0
2016-01-01,sii,1614,三洋電,504145.0
2016-01-01,sii,1615,大山,138146.0
2016-01-01,sii,1616,億泰,261576.0
2016-01-01,sii,1617,榮星,211624.0
2016-01-01,sii,1618,合機,126472.0
2016-01-01,sii,4930,燦星網,1238919.0
2016-01-01,sii,5283,禾聯碩,603720.0
2016-01-01,sii,1708,東鹼,332926.0
2016-01-01,sii,1709,和益,884392.0
2016-01-01,sii,1710,東聯,1049911.0
2016-01-01,sii,1711,永光,759630.0
2016-01-01,sii,1712,興農,1275446.0
2016-01-01,sii,1713,國化,39708.0
2016-01-01,sii,1714,和桐,3012050.0
2016-01-01,sii,1717,長興,3198461.0
2016-01-01,sii,1718,中纖,2376136.0
2016-01-01,sii,1721,國慶科技,142761.0
2016-01-01,sii,1722,台肥,1307021.0
2016-01-01,sii,1723,中碳,412419.0
2016-01-01,sii,1725,元禎,705158.0
2016-01-01,sii,1726,永記,700061.0
2016-01-01,sii,1727,中華化,168920.0
2016-01-01,sii,1730,花仙子,233173.0
2016-01-01,sii,1732,毛寶,62363.0
2016-01-01,sii,1735,日勝化,230605.0
2016-01-01,sii,1773,勝一,504964.0
2016-01-01,sii,1776,展宇,163351.0
2016-01-01,sii,4720,德淵,238510.0
2016-01-01,sii,4722,國精化,335732.0
2016-01-01,sii,4739,康普,364501.0
2016-01-01,sii,4755,三福化,306952.0
2016-01-01,sii,1707,葡萄王,634100.0
2016-01-01,sii,1720,生達,322068.0
2016-01-01,sii,1731,美吾華,137302.0
2016-01-01,sii,1733,五鼎,162161.0
2016-01-01,sii,1734,杏輝,187800.0
2016-01-01,sii,1752,南光,125256.0
2016-01-01,sii,1760,寶齡富錦,70962.0
2016-01-01,sii,1762,中化生,103458.0
2016-01-01,sii,1783,和康生,19528.0
2016-01-01,sii,1786,科妍,12717.0
2016-01-01,sii,1789,神隆,332540.0
2016-01-01,sii,1795,美時,490847.0
2016-01-01,sii,3164,景岳,49599.0
2016-01-01,sii,3705,永信,586487.0
2016-01-01,sii,4104,佳醫,526029.0
2016-01-01,sii,4106,雃博,196810.0
2016-01-01,sii,4108,懷特,910.0
2016-01-01,sii,4119,旭富,183847.0
2016-01-01,sii,4133,亞諾法,40286.0
2016-01-01,sii,4142,國光生,1803.0
2016-01-01,sii,4155,訊映,83634.0
2016-01-01,sii,4164,承業醫,120683.0
2016-01-01,sii,4169,泰宗,48833.0
2016-01-01,sii,4195,基米-創,15000.0
2016-01-01,sii,4736,泰博,281949.0
2016-01-01,sii,4737,華廣,94406.0
2016-01-01,sii,4746,台耀,250544.0
2016-01-01,sii,6446,藥華藥,209.0
2016-01-01,sii,6472,保瑞,21771.0
2016-01-01,sii,6491,晶碩,120972.0
2016-01-01,sii,6534,正瀚-創,53151.0
2016-01-01,sii,1802,台玻,3491851.0
2016-01-01,sii,1806,冠軍,296288.0
2016-01-01,sii,1809,中釉,222044.0
2016-01-01,sii,1810,和成,440424.0
2016-01-01,sii,1817,凱撒衛,224834.0
2016-01-01,sii,1903,士紙,5857.0
2016-01-01,sii,1904,正隆,3476020.0
2016-01-01,sii,1905,華紙,1810976.0
2016-01-01,sii,1906,寶隆,54706.0
2016-01-01,sii,1907,永豐餘,5550635.0
2016-01-01,sii,1909,榮成,2386168.0
2016-01-01,sii,2002,中鋼,22238128.0
2016-01-01,sii,2006,東和鋼鐵,2163608.0
2016-01-01,sii,2007,燁興,653926.0
2016-01-01,sii,2008,高興昌,122115.0
2016-01-01,sii,2009,第一銅,222432.0
2016-01-01,sii,2010,春源,1333005.0
2016-01-01,sii,2012,春雨,701717.0
2016-01-01,sii,2013,中鋼構,1566052.0
2016-01-01,sii,2014,中鴻,2589252.0
2016-01-01,sii,2015,豐興,1611231.0
2016-01-01,sii,2017,官田鋼,320097.0
2016-01-01,sii,2020,美亞,359458.0
2016-01-01,sii,2022,聚亨,568606.0
2016-01-01,sii,2023,燁輝,3589947.0
2016-01-01,sii,2024,志聯,100736.0
2016-01-01,sii,2025,千興,269883.0
2016-01-01,sii,2027,大成鋼,4058156.0
2016-01-01,sii,2028,威致,361732.0
2016-01-01,sii,2029,盛餘,817151.0
2016-01-01,sii,2030,彰源,932091.0
2016-01-01,sii,2031,新光鋼,457393.0
2016-01-01,sii,2032,新鋼,234716.0
2016-01-01,sii,2033,佳大,67296.0
2016-01-01,sii,2034,允強,1484680.0
2016-01-01,sii,2038,海光,402847.0
2016-01-01,sii,2069,運錩,559304.0
2016-01-01,sii,3004,豐達科,131372.0
2016-01-01,sii,5007,三星,582122.0
2016-01-01,sii,9958,世紀鋼,217788.0
2016-01-01,sii,2101,南港,775924.0
2016-01-01,sii,2102,泰豐,558544.0
2016-01-01,sii,2103,台橡,2105840.0
2016-01-01,sii,2104,國際中橡,1334742.0
2016-01-01,sii,2105,正新,9841365.0
2016-01-01,sii,2106,建大,2460748.0
2016-01-01,sii,2107,厚生,109417.0
2016-01-01,sii,2108,南帝,753813.0
2016-01-01,sii,2109,華豐,560130.0
2016-01-01,sii,2114,鑫永銓,140062.0
2016-01-01,sii,1319,東陽,2138524.0
2016-01-01,sii,1339,昭輝,201380.0
2016-01-01,sii,1512,瑞利,389937.0
2016-01-01,sii,1521,大億,529837.0
2016-01-01,sii,1522,堤維西,1353942.0
2016-01-01,sii,1524,耿鼎,208882.0
2016-01-01,sii,1525,江申,84438.0
2016-01-01,sii,1533,車王電,204331.0
2016-01-01,sii,1536,和大,502998.0
2016-01-01,sii,1563,巧新,614490.0
2016-01-01,sii,1568,倉佑,228775.0
2016-01-01,sii,1587,吉茂,124669.0
2016-01-01,sii,2201,裕隆,13119100.0
2016-01-01,sii,2204,中華,4635344.0
2016-01-01,sii,2206,三陽工業,2636116.0
2016-01-01,sii,2207,和泰車,17377974.0
2016-01-01,sii,2227,裕日車,4394043.0
2016-01-01,sii,2228,劍麟,413835.0
2016-01-01,sii,2231,為升,260935.0
2016-01-01,sii,2233,宇隆,196529.0
2016-01-01,sii,2237,華德動能-創,238.0
2016-01-01,sii,2241,艾姆勒,23932.0
2016-01-01,sii,2497,怡利電,253380.0
2016-01-01,sii,3346,麗清,282912.0
2016-01-01,sii,4551,智伸科,341355.0
2016-01-01,sii,6605,帝寶,1366719.0
2016-01-01,sii,2302,麗正,45380.0
2016-01-01,sii,2303,聯電,12006857.0
2016-01-01,sii,2329,華泰,1421796.0
2016-01-01,sii,2330,台積電,70855235.0
2016-01-01,sii,2337,旺宏,1683148.0
2016-01-01,sii,2338,光罩,104622.0
2016-01-01,sii,2340,台亞,431055.0
2016-01-01,sii,2342,茂矽,121725.0
2016-01-01,sii,2344,華邦電,3457360.0
2016-01-01,sii,2351,順德,723907.0
2016-01-01,sii,2363,矽統,19454.0
2016-01-01,sii,2369,菱生,491526.0
2016-01-01,sii,2379,瑞昱,3257032.0
2016-01-01,sii,2388,威盛,438402.0
2016-01-01,sii,2401,凌陽,648178.0
2016-01-01,sii,2408,南亞科,3757519.0
2016-01-01,sii,2434,統懋,16731.0
2016-01-01,sii,2436,偉詮電,174514.0
2016-01-01,sii,2441,超豐,828595.0
2016-01-01,sii,2449,京元電子,1430191.0
2016-01-01,sii,2451,創見,2128111.0
2016-01-01,sii,2454,聯發科,21325720.0
2016-01-01,sii,2458,義隆,532398.0
2016-01-01,sii,2481,強茂,1097115.0
2016-01-01,sii,3006,晶豪科,794977.0
2016-01-01,sii,3014,聯陽,306512.0
2016-01-01,sii,3016,嘉晶,215712.0
2016-01-01,sii,3034,聯詠,4037993.0
2016-01-01,sii,3035,智原,510844.0
2016-01-01,sii,3041,揚智,427323.0
2016-01-01,sii,3094,聯傑,25579.0
2016-01-01,sii,3150,鈺寶-創,13606.0
2016-01-01,sii,3189,景碩,1875931.0
2016-01-01,sii,3257,虹冠電,81952.0
2016-01-01,sii,3413,京鼎,1143916.0
2016-01-01,sii,3443,創意,480110.0
2016-01-01,sii,3450,聯鈞,694881.0
2016-01-01,sii,3530,晶相光,101643.0
2016-01-01,sii,3532,台勝科,885909.0
2016-01-01,sii,3545,敦泰,813564.0
2016-01-01,sii,3583,辛耘,198024.0
2016-01-01,sii,3588,通嘉,98173.0
2016-01-01,sii,3592,瑞鼎,737502.0
2016-01-01,sii,3686,達能,148178.0
2016-01-01,sii,4919,新唐,643873.0
2016-01-01,sii,4952,凌通,216244.0
2016-01-01,sii,4961,天鈺,545417.0
2016-01-01,sii,4967,十銓,297595.0
2016-01-01,sii,4968,立積,154764.0
2016-01-01,sii,5222,全訊,6760.0
2016-01-01,sii,5236,凌陽創新,56825.0
2016-01-01,sii,5269,祥碩,171350.0
2016-01-01,sii,5285,界霖,181559.0
2016-01-01,sii,5471,松翰,210154.0
2016-01-01,sii,6202,盛群,326276.0
2016-01-01,sii,6239,力成,3827659.0
2016-01-01,sii,6243,迅杰,35749.0
2016-01-01,sii,6257,矽格,389515.0
2016-01-01,sii,6271,同欣電,644915.0
2016-01-01,sii,6526,達發,372508.0
2016-01-01,sii,6531,愛普*,306047.0
2016-01-01,sii,6533,晶心科,13334.0
2016-01-01,sii,6552,易華電,154739.0
2016-01-01,sii,8016,矽創,882133.0
2016-01-01,sii,8028,昇陽半導體,137200.0
2016-01-01,sii,8081,致新,322526.0
2016-01-01,sii,8110,華東,650365.0
2016-01-01,sii,8131,福懋科,733218.0
2016-01-01,sii,8150,南茂,1601335.0
2016-01-01,sii,8261,富鼎,139539.0
2016-01-01,sii,8271,宇瞻,605923.0
2016-01-01,sii,2301,光寶科,17339436.0
2016-01-01,sii,2305,全友,61942.0
2016-01-01,sii,2324,仁寶,56082579.0
2016-01-01,sii,2331,精英,2589327.0
2016-01-01,sii,2352,佳世達,11102605.0
2016-01-01,sii,2353,宏,15876437.0
2016-01-01,sii,2356,英業達,30106120.0
2016-01-01,sii,2357,華碩,35290053.0
2016-01-01,sii,2362,藍天,1658464.0
2016-01-01,sii,2364,倫飛,99872.0
2016-01-01,sii,2365,昆盈,327575.0
2016-01-01,sii,2376,技嘉,4902933.0
2016-01-01,sii,2377,微星,8521606.0
2016-01-01,sii,2380,虹光,170668.0
2016-01-01,sii,2382,廣達,60073198.0
2016-01-01,sii,2387,精元,1298338.0
2016-01-01,sii,2395,研華,3289158.0
2016-01-01,sii,2397,友通,324782.0
2016-01-01,sii,2399,映泰,267162.0
2016-01-01,sii,2405,輔信,318116.0
2016-01-01,sii,2417,圓剛,170304.0
2016-01-01,sii,2425,承啟,661021.0
2016-01-01,sii,2465,麗臺,247491.0
2016-01-01,sii,2495,普安,141840.0
2016-01-01,sii,3002,歐格,48952.0
2016-01-01,sii,3005,神基,1511672.0
2016-01-01,sii,3013,晟銘電,251991.0
2016-01-01,sii,3017,奇鋐,2263334.0
2016-01-01,sii,3022,威強電,597245.0
2016-01-01,sii,3046,建,114849.0
2016-01-01,sii,3057,喬鼎,195743.0
2016-01-01,sii,3060,銘異,858609.0
2016-01-01,sii,3231,緯創,41213071.0
2016-01-01,sii,3416,融程電,134821.0
2016-01-01,sii,3494,誠研,158858.0
2016-01-01,sii,3515,華擎,709944.0
2016-01-01,sii,3652,精聯,147119.0
2016-01-01,sii,3701,大眾控,1120480.0
2016-01-01,sii,3706,神達,3079861.0
2016-01-01,sii,4916,事欣科,101546.0
2016-01-01,sii,4938,和碩,101430026.0
2016-01-01,sii,5258,虹堡,331221.0
2016-01-01,sii,6117,迎廣,204128.0
2016-01-01,sii,6128,上福,167347.0
2016-01-01,sii,6166,凌華,656428.0
2016-01-01,sii,6206,飛捷,535639.0
2016-01-01,sii,6230,尼得科超眾,654216.0
2016-01-01,sii,6235,華孚,190002.0
2016-01-01,sii,6277,宏正,414618.0
2016-01-01,sii,6414,樺漢,1149867.0
2016-01-01,sii,6579,研揚,383676.0
2016-01-01,sii,6669,緯穎,811631.0
2016-01-01,sii,8114,振樺電,256796.0
2016-01-01,sii,8163,達方,1461653.0
2016-01-01,sii,8210,勤誠,442065.0
2016-01-01,sii,9912,偉聯,62163.0
2016-01-01,sii,2323,中環,974178.0
2016-01-01,sii,2349,錸德,1026429.0
2016-01-01,sii,2374,佳能,1083130.0
2016-01-01,sii,2393,億光,2409013.0
2016-01-01,sii,2406,國碩,2093009.0
2016-01-01,sii,2409,友達,24293716.0
2016-01-01,sii,2426,鼎元,256925.0
2016-01-01,sii,2429,銘旺科,73504.0
2016-01-01,sii,2438,翔耀,50072.0
2016-01-01,sii,2466,冠西電,91403.0
2016-01-01,sii,2486,一詮,436508.0
2016-01-01,sii,2489,瑞軒,1079950.0
2016-01-01,sii,2491,吉祥全,40407.0
2016-01-01,sii,3008,大立光,3226870.0
2016-01-01,sii,3019,亞光,1405742.0
2016-01-01,sii,3024,憶聲,369960.0
2016-01-01,sii,3031,佰鴻,195747.0
2016-01-01,sii,3038,全台,363156.0
2016-01-01,sii,3049,精金,333726.0
2016-01-01,sii,3050,鈺德,78209.0
2016-01-01,sii,3051,力特,296599.0
2016-01-01,sii,3059,華晶科,820421.0
2016-01-01,sii,3149,正達,322231.0
2016-01-01,sii,3168,眾福科,252208.0
2016-01-01,sii,3356,奇偶,167345.0
2016-01-01,sii,3406,玉晶光,365986.0
2016-01-01,sii,3437,榮創,556954.0
2016-01-01,sii,3481,群創,21085446.0
2016-01-01,sii,3504,揚明光,257300.0
2016-01-01,sii,3535,晶彩科,192966.0
2016-01-01,sii,3543,州巧,383560.0
2016-01-01,sii,3563,牧德,43166.0
2016-01-01,sii,3576,聯合再生,2092980.0
2016-01-01,sii,3591,艾笛森,244994.0
2016-01-01,sii,3622,洋華,170129.0
2016-01-01,sii,4934,太極,723241.0
2016-01-01,sii,4942,嘉彰,501530.0
2016-01-01,sii,4949,有成精密,209011.0
2016-01-01,sii,4956,光鋐,96681.0
2016-01-01,sii,4960,誠美材,986164.0
2016-01-01,sii,4976,佳凌,105927.0
2016-01-01,sii,5234,達興材料,283617.0
2016-01-01,sii,5244,弘凱,74027.0
2016-01-01,sii,5484,慧友,90098.0
2016-01-01,sii,6116,彩晶,1406094.0
2016-01-01,sii,6120,達運,2780763.0
2016-01-01,sii,6164,華興,144977.0
2016-01-01,sii,6168,宏齊,262008.0
2016-01-01,sii,6176,瑞儀,4527145.0
2016-01-01,sii,6209,今國光,360659.0
2016-01-01,sii,6225,天瀚,5332.0
2016-01-01,sii,6226,光鼎,80922.0
2016-01-01,sii,6278,台表科,2646218.0
2016-01-01,sii,6405,悅城,63283.0
2016-01-01,sii,6443,元晶,694184.0
2016-01-01,sii,6477,安集,57793.0
2016-01-01,sii,8105,凌巨,1025295.0
2016-01-01,sii,8215,明基材,1152432.0
2016-01-01,sii,2314,台揚,670275.0
2016-01-01,sii,2321,東訊,308939.0
2016-01-01,sii,2332,友訊,1926036.0
2016-01-01,sii,2345,智邦,1940796.0
2016-01-01,sii,2412,中華電,19582761.0
2016-01-01,sii,2419,仲琦,766912.0
2016-01-01,sii,2424,隴華,31.0
2016-01-01,sii,2439,美律,958137.0
2016-01-01,sii,2444,兆勁,128441.0
2016-01-01,sii,2450,神腦,3032355.0
2016-01-01,sii,2455,全新,221675.0
2016-01-01,sii,2485,兆赫,1628132.0
2016-01-01,sii,2498,宏達電,6477341.0
2016-01-01,sii,3025,星通,46843.0
2016-01-01,sii,3027,盛達,96864.0
2016-01-01,sii,3045,台灣大,10198591.0
2016-01-01,sii,3047,訊舟,383066.0
2016-01-01,sii,3062,建漢,950094.0
2016-01-01,sii,3138,耀登,40612.0
2016-01-01,sii,3311,閎暉,207650.0
2016-01-01,sii,3380,明泰,1853170.0
2016-01-01,sii,3419,譁裕,158850.0
2016-01-01,sii,3447,展達,392639.0
2016-01-01,sii,3596,智易,1897759.0
2016-01-01,sii,3669,圓展,117051.0
2016-01-01,sii,3694,海華,549968.0
2016-01-01,sii,3704,合勤控,2195748.0
2016-01-01,sii,4904,遠傳,8145148.0
2016-01-01,sii,4906,正文,1013048.0
2016-01-01,sii,5388,中磊,3080075.0
2016-01-01,sii,6136,富爾特,57960.0
2016-01-01,sii,6142,友勁,286384.0
2016-01-01,sii,6152,百一,698241.0
2016-01-01,sii,6216,居易,96200.0
2016-01-01,sii,6285,啟,4769512.0
2016-01-01,sii,6416,瑞祺電通,370317.0
2016-01-01,sii,6426,統新,42957.0
2016-01-01,sii,6442,光聖,432323.0
2016-01-01,sii,8011,台通,104716.0
2016-01-01,sii,8045,達運光電,36163.0
2016-01-01,sii,8101,華冠,1438841.0
2016-01-01,sii,1471,首利,98598.0
2016-01-01,sii,1582,信錦,750576.0
2016-01-01,sii,2059,川湖,349898.0
2016-01-01,sii,2308,台達電,17147998.0
2016-01-01,sii,2313,華通,3704197.0
2016-01-01,sii,2316,楠梓電,428206.0
2016-01-01,sii,2327,國巨*,2728289.0
2016-01-01,sii,2328,廣宇,1203513.0
2016-01-01,sii,2355,敬鵬,2015041.0
2016-01-01,sii,2367,燿華,1083225.0
2016-01-01,sii,2368,金像電,1437911.0
2016-01-01,sii,2375,凱美,131668.0
2016-01-01,sii,2383,台光電,1725465.0
2016-01-01,sii,2385,群光,5600811.0
2016-01-01,sii,2392,正崴,7305000.0
2016-01-01,sii,2402,毅嘉,472835.0
2016-01-01,sii,2413,環科,419689.0
2016-01-01,sii,2415,錩新,190880.0
2016-01-01,sii,2420,新巨,315907.0
2016-01-01,sii,2421,建準,800791.0
2016-01-01,sii,2428,興勤,462369.0
2016-01-01,sii,2431,聯昌,277005.0
2016-01-01,sii,2440,太空梭,167575.0
2016-01-01,sii,2457,飛宏,993193.0
2016-01-01,sii,2460,建通,300906.0
2016-01-01,sii,2462,良得電,360490.0
2016-01-01,sii,2467,志聖,241817.0
2016-01-01,sii,2472,立隆電,507463.0
2016-01-01,sii,2476,鉅祥,381868.0
2016-01-01,sii,2478,大毅,327476.0
2016-01-01,sii,2483,百容,139861.0
2016-01-01,sii,2484,希華,250311.0
2016-01-01,sii,2492,華新科,1545467.0
2016-01-01,sii,2493,揚博,214556.0
2016-01-01,sii,3003,健和興,268253.0
2016-01-01,sii,3011,今皓,185426.0
2016-01-01,sii,3015,全漢,1402610.0
2016-01-01,sii,3021,鴻名,153819.0
2016-01-01,sii,3023,信邦,1237837.0
2016-01-01,sii,3026,禾伸堂,1074138.0
2016-01-01,sii,3032,偉訓,402150.0
2016-01-01,sii,3037,欣興,5443446.0
2016-01-01,sii,3042,晶技,783679.0
2016-01-01,sii,3044,健鼎,3678214.0
2016-01-01,sii,3058,立德,467077.0
2016-01-01,sii,3090,日電貿,704077.0
2016-01-01,sii,3092,鴻碩,211896.0
2016-01-01,sii,3229,晟鈦,44535.0
2016-01-01,sii,3296,勝德,215702.0
2016-01-01,sii,3308,聯德,110037.0
2016-01-01,sii,3321,同泰,248915.0
2016-01-01,sii,3338,泰碩,211009.0
2016-01-01,sii,3376,新日興,602809.0
2016-01-01,sii,3432,台端,41266.0
2016-01-01,sii,3501,維熹,454003.0
2016-01-01,sii,3533,嘉澤,759704.0
2016-01-01,sii,3550,聯穎,281160.0
2016-01-01,sii,3593,力銘,74592.0
2016-01-01,sii,3605,宏致,453304.0
2016-01-01,sii,3607,谷崧,460479.0
2016-01-01,sii,3645,達邁,96404.0
2016-01-01,sii,3653,健策,280784.0
2016-01-01,sii,3679,新至陞,325940.0
2016-01-01,sii,4545,銘鈺,235336.0
2016-01-01,sii,4915,致伸,5312211.0
2016-01-01,sii,4999,鑫禾,152948.0
2016-01-01,sii,5469,瀚宇博,3464926.0
2016-01-01,sii,6108,競國,699152.0
2016-01-01,sii,6115,鎰勝,608187.0
2016-01-01,sii,6133,金橋,100680.0
2016-01-01,sii,6141,柏承,232979.0
2016-01-01,sii,6153,嘉聯益,1245394.0
2016-01-01,sii,6155,鈞寶,54403.0
2016-01-01,sii,6191,精成科,2119145.0
2016-01-01,sii,6197,佳必琪,372806.0
2016-01-01,sii,6205,詮欣,186604.0
2016-01-01,sii,6213,聯茂,1711126.0
2016-01-01,sii,6224,聚鼎,142413.0
2016-01-01,sii,6269,台郡,1641462.0
2016-01-01,sii,6272,驊陞,280876.0
2016-01-01,sii,6282,康舒,1755675.0
2016-01-01,sii,6412,群電,1767467.0
2016-01-01,sii,6449,鈺邦,141802.0
2016-01-01,sii,8039,台虹,940825.0
2016-01-01,sii,8046,南電,2785265.0
2016-01-01,sii,8103,瀚荃,231191.0
2016-01-01,sii,8213,志超,1818895.0
2016-01-01,sii,8249,菱光,380517.0
2016-01-01,sii,2347,聯強,28678119.0
2016-01-01,sii,2414,精技,1372903.0
2016-01-01,sii,2430,燦坤,2482022.0
2016-01-01,sii,3010,華立,3512371.0
2016-01-01,sii,3028,增你強,1995357.0
2016-01-01,sii,3033,威健,3457887.0
2016-01-01,sii,3036,文曄,10283979.0
2016-01-01,sii,3048,益登,5383788.0
2016-01-01,sii,3054,立萬利,22653.0
2016-01-01,sii,3055,蔚華科,308975.0
2016-01-01,sii,3209,全科,2103179.0
2016-01-01,sii,3312,弘憶股,852307.0
2016-01-01,sii,3528,安馳,309341.0
2016-01-01,sii,3702,大聯大,45948035.0
2016-01-01,sii,5434,崇越,2048914.0
2016-01-01,sii,6189,豐藝,1579514.0
2016-01-01,sii,6281,全國電,1823434.0
2016-01-01,sii,8070,長華*,1133129.0
2016-01-01,sii,8072,陞泰,119267.0
2016-01-01,sii,8112,至上,8132163.0
2016-01-01,sii,2427,三商電,132451.0
2016-01-01,sii,2453,凌群,269965.0
2016-01-01,sii,2468,華經,93279.0
2016-01-01,sii,2471,資通,65540.0
2016-01-01,sii,2480,敦陽科,319108.0
2016-01-01,sii,3029,零壹,465109.0
2016-01-01,sii,4994,傳奇,77217.0
2016-01-01,sii,5203,訊連,161634.0
2016-01-01,sii,6112,邁達特,706096.0
2016-01-01,sii,6183,關貿,114913.0
2016-01-01,sii,6214,精誠,1246302.0
2016-01-01,sii,2312,金寶,10058996.0
2016-01-01,sii,2317,鴻海,337605177.0
2016-01-01,sii,2354,鴻準,6556312.0
2016-01-01,sii,2359,所羅門,393301.0
2016-01-01,sii,2360,致茂,645426.0
2016-01-01,sii,2373,震旦行,1174713.0
2016-01-01,sii,2390,云辰,73933.0
2016-01-01,sii,2404,漢唐,1456554.0
2016-01-01,sii,2423,固緯,147975.0
2016-01-01,sii,2433,互盛電,274976.0
2016-01-01,sii,2459,敦吉,926677.0
2016-01-01,sii,2461,光群雷,422842.0
2016-01-01,sii,2464,盟立,854720.0
2016-01-01,sii,2474,可成,6231066.0
2016-01-01,sii,2477,美隆電,368344.0
2016-01-01,sii,2482,連宇,61878.0
2016-01-01,sii,2488,漢平,248742.0
2016-01-01,sii,3018,隆銘綠能,147103.0
2016-01-01,sii,3030,德律,231255.0
2016-01-01,sii,3043,科風,112357.0
2016-01-01,sii,3305,昇貿,383734.0
2016-01-01,sii,3518,柏騰,86649.0
2016-01-01,sii,3617,碩天,469253.0
2016-01-01,sii,6139,亞翔,3004590.0
2016-01-01,sii,6192,巨路,425293.0
2016-01-01,sii,6196,帆宣,1679867.0
2016-01-01,sii,6201,亞弘電,313332.0
2016-01-01,sii,6215,和椿,136287.0
2016-01-01,sii,6283,淳安,85800.0
2016-01-01,sii,6409,旭隼,719312.0
2016-01-01,sii,6438,迅得,174179.0
2016-01-01,sii,6558,興能高,78953.0
2016-01-01,sii,8021,尖點,263752.0
2016-01-01,sii,8201,無敵,26689.0
2016-01-01,sii,2616,山隆,1151486.0
2016-01-01,sii,6505,台塑化,42055793.0
2016-01-01,sii,8926,台汽電,120780.0
2016-01-01,sii,9908,大台北,363951.0
2016-01-01,sii,9918,欣天然,196658.0
2016-01-01,sii,9926,新海,210998.0
2016-01-01,sii,9931,欣高,107427.0
2016-01-01,sii,9937,全國,1395375.0
2016-01-01,sii,1316,上曜,43310.0
2016-01-01,sii,1436,華友聯,14827.0
2016-01-01,sii,1438,三地開發,5.0
2016-01-01,sii,1439,雋揚,47620.0
2016-01-01,sii,1442,名軒,79640.0
2016-01-01,sii,1453,大將,1533.0
2016-01-01,sii,1456,怡華,36025.0
2016-01-01,sii,1472,三洋實業,37910.0
2016-01-01,sii,1805,寶徠,3156.0
2016-01-01,sii,1808,潤隆,29718.0
2016-01-01,sii,2442,新美齊,144932.0
2016-01-01,sii,2501,國建,391710.0
2016-01-01,sii,2504,國產,2440955.0
2016-01-01,sii,2505,國揚,444.0
2016-01-01,sii,2506,太設,115247.0
2016-01-01,sii,2509,全坤建,28266.0
2016-01-01,sii,2511,太子,470390.0
2016-01-01,sii,2515,中工,1068475.0
2016-01-01,sii,2516,新建,450005.0
2016-01-01,sii,2520,冠德,574958.0
2016-01-01,sii,2524,京城,88862.0
2016-01-01,sii,2527,宏璟,17124.0
2016-01-01,sii,2528,皇普,22.0
2016-01-01,sii,2530,華建,1979273.0
