code,g,z
2302,0.7175713900862069,1.6735792559428087
2303,0.24112384180496904,0.7605948022094823
2305,1.91045151122354,2.2300131302529915
2308,0.4561836776792274,0.27342563466887226
2312,0.3464577136441629,0.31567577135901304
2313,0.14275975770210692,0.2200559359083596
2314,-0.2016504092260858,-0.696794643656585
2316,0.5579537743723391,2.2528592527529883
2317,0.5279000135255687,1.9782225693562634
2321,0.036518495555883046,0.5803569876705436
2323,0.18617780488167668,1.485425376567901
2324,0.3725108249342113,1.014540557239281
2327,0.4731657132077176,0.5043557725230874
2328,0.11358077015680701,0.11000183562566179
2329,0.03391374840302763,-0.08462996250266999
2330,0.5445417562665418,1.5405055169214745
2331,-0.029241785211585603,-0.17903253231389057
2332,0.09693804970092401,-0.1349205548672187
2337,2.038669837258034,5.998924374486451
2338,-0.017446123988094864,-0.2731343628074528
2340,0.13558121657894406,0.616445034476975
2342,0.0651618751108396,0.21268217485735788
2344,2.5636498405658763,5.780690453714756
2345,0.6386120494889505,1.3626819850275431
2347,1.2874687668565001,1.2610042749676287
2348,4.915539785327774,0.4602687316303905
2349,-0.10012695832870533,-0.37059868643634597
2351,0.556576992358474,1.484004713149428
2352,0.04888622387648911,-0.00818820129320804
2353,0.17019796146523403,0.6309024217365905
2354,0.35705557796984766,0.16779610999029984
2355,0.11207681620105481,0.36127562551661624
2356,0.5403447562778343,2.0303358764148944
2357,0.5344735931533449,0.7843618610098624
2359,0.18812166088668114,0.5717391020475809
2360,1.3178099923644435,2.4442353236490653
2362,0.10503315252896805,0.060440154070209806
2363,0.7624103175573764,0.11630814608012524
2364,0.4725939588103125,1.7645588483900476
2365,0.12164945387492287,0.9789270402185476
2367,0.14592856389680575,0.2699609311558222
2368,0.7726065018513468,2.537568579708218
