month,code,g,z,a,r3,event_date,name,market,industry,ticker
2013-02-01,4106,0.5110769296502808,2.8724647205824803,0.7922279071868006,424392.0,2013-03-11,雃博,sii,Biotech & medical,4106.TW
2013-08-01,4106,0.44645121470540605,2.0715895881950397,0.1685395305269024,473396.0,2013-09-11,雃博,sii,Biotech & medical,4106.TW
2025-06-01,4111,0.3017106814054984,2.267253277173973,0.1055804418845403,367758.0,2025-07-11,濟生,otc,Biotech & medical,4111.TWO
2018-02-01,4114,0.4345052845653714,2.359476959549298,0.3890153296658223,605202.0,2018-03-11,健喬,otc,Biotech & medical,4114.TWO
2020-04-01,4114,0.3998121059964166,2.046631409056479,0.33301592671477853,786721.0,2020-05-11,健喬,otc,Biotech & medical,4114.TWO
2022-07-01,4114,0.39352771969906475,2.023445800005728,0.0957737411971813,1078387.0,2022-08-11,健喬,otc,Biotech & medical,4114.TWO
2026-08-01,4114,0.45990260235523817,2.5000172846239472,0.3149675435951047,2296929.0,2026-09-11,健喬,otc,Biotech & medical,4114.TWO
2022-02-01,4116,0.5976490680794333,3.2596425665063435,0.5853347723497173,550053.0,2022-03-11,明基醫,otc,Biotech & medical,4116.TWO
2018-02-01,4119,0.7120742265995188,2.116558468337973,0.7904925202566095,483084.0,2018-03-11,旭富,sii,Biotech & medical,4119.TW
2022-10-01,4119,0.8114035807024738,2.0809895215510785,0.9906984582480017,331351.0,2022-11-11,旭富,sii,Biotech & medical,4119.TW
2023-04-01,4119,1.1835800838720143,2.933081683531005,0.5995288430904737,376982.0,2023-05-11,旭富,sii,Biotech & medical,4119.TW
2026-08-01,4119,1.0654672150893565,2.5933085630844306,1.4490567283511981,462991.0,2026-09-11,旭富,sii,Biotech & medical,4119.TW
2008-02-01,4120,0.37574721206559003,2.0185691662433336,0.35710058900388164,843948.0,2008-03-11,友華,otc,Biotech & medical,4120.TWO
2013-01-01,4120,0.40395322431187264,2.7064155772351985,0.3640224810203394,1075723.0,2013-02-11,友華,otc,Biotech & medical,4120.TWO
2013-07-01,4120,0.5199019571727037,2.731189133673633,0.1568345192084899,1155241.0,2013-08-11,友華,otc,Biotech & medical,4120.TWO
2013-02-01,4121,1.271431047932738,3.4278073944553706,1.3214436810665324,419288.0,2013-03-11,優盛,otc,Biotech & medical,4121.TWO
2013-08-01,4121,3.34568509536898,3.740543190458502,0.47350984471051705,732035.0,2013-09-11,優盛,otc,Biotech & medical,4121.TWO
2015-08-01,4123,4.313821906057481,9.654307201488706,4.065331530908334,1226547.0,2015-09-11,晟德,otc,Biotech & medical,4123.TWO
2016-03-01,4123,12.20253753741704,3.966557916351019,0.12365197498563951,3290310.0,2016-04-11,晟德,otc,Biotech & medical,4123.TWO
2013-11-01,4128,3.916750428664341,2.5547912840686235,0.8060374338346143,332628.0,2013-12-11,中天,otc,Biotech & medical,4128.TWO
2015-06-01,4129,0.486854961832061,2.822010984374069,0.32537303785646987,389556.0,2015-07-11,聯合,otc,Biotech & medical,4129.TWO
2017-06-01,4129,0.5128290801765303,2.7680439535634873,0.4853768840292805,543325.0,2017-07-11,聯合,otc,Biotech & medical,4129.TWO
2018-01-01,4129,0.6572629240629893,2.920655971835744,0.063399660226227,578930.0,2018-02-11,聯合,otc,Biotech & medical,4129.TWO
2021-05-01,4129,0.4883440361341229,2.0172284322157146,0.4317163650423519,703186.0,2021-06-11,聯合,otc,Biotech & medical,4129.TWO
2024-04-01,4155,0.709460325864401,2.0340670221388333,0.99149008450042,413274.0,2024-05-11,訊映,sii,Biotech & medical,4155.TW
2015-06-01,4162,120.01973684210526,5.095960335086601,119.56964609800363,496665.0,2015-07-11,智擎,otc,Biotech & medical,4162.TWO
2016-10-01,4162,587.1528709917972,6.5814358651907305,587.2109073398415,788713.0,2016-11-11,智擎,otc,Biotech & medical,4162.TWO
2019-04-01,4163,0.4510876576713194,2.7823319162326623,0.2004997488395177,641121.0,2019-05-11,鐿鈦,otc,Biotech & medical,4163.TWO
2023-02-01,4163,0.40622407179750053,2.0334603578605455,0.11107581382863474,647434.0,2023-03-11,鐿鈦,otc,Biotech & medical,4163.TWO
2016-11-01,4167,0.6075184651352041,2.256648530623397,0.26783690671736626,466190.0,2016-12-11,松瑞藥,otc,Biotech & medical,4167.TWO
2020-02-01,4173,0.42544226852699163,4.762060899571406,0.7094874793050502,366055.0,2020-03-11,久裕,otc,Biotech & medical,4173.TWO
2025-02-01,4173,0.30012961905873237,2.1119332823662567,0.11086642476376318,412249.0,2025-03-11,久裕,otc,Biotech & medical,4173.TWO
2026-01-01,4173,0.32757338551859094,2.107909822019309,0.25422494328932577,474873.0,2026-02-11,久裕,otc,Biotech & medical,4173.TWO
2010-01-01,4207,0.4149081090781541,2.1153843263267262,0.4445613121544889,346910.0,2010-02-11,環泰,otc,Food,4207.TWO
2013-01-01,4207,0.7245784832059712,3.993085485173521,0.7071229326704516,621069.0,2013-02-11,環泰,otc,Food,4207.TWO
2013-08-01,4207,1.2291154415313947,2.8877669912564574,0.03162267608743319,983644.0,2013-09-11,環泰,otc,Food,4207.TWO
2010-01-01,4305,0.7976561969129123,3.1104650339724214,0.993321695111902,343915.0,2010-02-11,世坤,otc,Plastics,4305.TWO
2021-05-01,4305,0.4382499356278431,2.5974142003300775,0.485209469908224,335141.0,2021-06-11,世坤,otc,Plastics,4305.TWO
2013-01-01,4306,1.0144939129029305,2.895693476401188,0.8470233636381517,2442870.0,2013-02-11,炎洲,sii,Plastics,4306.TW
2013-07-01,4306,2.5033049055582595,3.8913144609934385,0.6750216458279845,5204226.0,2013-08-11,炎洲,sii,Plastics,4306.TW
2010-01-01,4401,0.5613508728359358,2.8461024211419788,0.7083257238058809,779570.0,2010-02-11,東隆興,otc,Textiles,4401.TWO
2010-07-01,4401,0.8894787307551959,3.008835360532924,0.6061624667516594,973467.0,2010-08-11,東隆興,otc,Textiles,4401.TWO
2013-06-01,4401,0.6530840610277091,2.030265007268431,0.30293133502439273,1257182.0,2013-07-11,東隆興,otc,Textiles,4401.TWO
2021-04-01,4401,0.7845023399786271,3.0952646083148854,0.4014692956891168,1210651.0,2021-05-11,東隆興,otc,Textiles,4401.TWO
2011-04-01,4402,5.19461481844946,4.706527377039199,3.453646630975856,302991.0,2011-05-11,郡都開發,otc,Textiles,4402.TWO
2008-06-01,4414,0.6384855356014711,2.6511349334693035,0.7576684056309976,669128.0,2008-07-11,如興,sii,Textiles,4414.TW
2017-08-01,4414,2.6039655608550283,6.978792275649129,2.7498411827455755,2749714.0,2017-09-11,如興,sii,Textiles,4414.TW
2018-05-01,4414,6.248061789735495,3.8610113534858184,1.262640399578272,3733020.0,2018-06-11,如興,sii,Textiles,4414.TW
2008-02-01,4416,4.413487172343563,2.6854667899316675,4.837919564101221,1126996.0,2008-03-11,三圓,otc,Construction,4416.TWO
2009-06-01,4416,7.117569287213472,3.1879699258016343,7.09962785341099,491186.0,2009-07-11,三圓,otc,Construction,4416.TWO
2012-05-01,4416,4.6718603053229995,2.334759299899967,5.477727033952747,1477582.0,2012-06-11,三圓,otc,Construction,4416.TWO
2026-03-01,4416,27.493919856361707,3.4299218785653736,25.492894136827108,698272.0,2026-04-11,三圓,otc,Construction,4416.TWO
2010-12-01,4417,0.6030177920257842,2.1731843457186795,0.188499311527365,465534.0,2011-01-11,金洲,otc,Textiles,4417.TWO
2022-08-01,4417,0.6325281430075107,2.520000141443557,0.680938953060061,915081.0,2022-09-11,金洲,otc,Textiles,4417.TWO
2015-06-01,4426,0.8351985597947424,2.2555764354859873,0.3015513431282828,517860.0,2015-07-11,利勤,sii,Textiles,4426.TW
2022-06-01,4426,1.061681059710228,2.783169439662234,0.9790827737018595,345212.0,2022-07-11,利勤,sii,Textiles,4426.TW
2013-11-01,4430,0.8420302044099901,2.922551606209768,0.5138745961041202,503740.0,2013-12-11,耀億,otc,Other,4430.TWO
2019-01-01,4433,0.3316449733777733,2.3491776605908816,0.33137841621567055,446679.0,2019-02-11,興采,otc,Textiles,4433.TWO
2020-07-01,4433,0.370662560529917,2.2938608534810516,0.12921769864327248,583942.0,2020-08-11,興采,otc,Textiles,4433.TWO
2021-01-01,4433,0.47099861661779596,2.1564973060338626,0.012314504869176623,444474.0,2021-02-11,興采,otc,Textiles,4433.TWO
2021-07-01,4433,0.5543478633151924,2.227798097087541,0.1757196136191017,907649.0,2021-08-11,興采,otc,Textiles,4433.TWO
2022-01-01,4433,0.8422562399600426,3.298803182482167,0.7485853053284723,818835.0,2022-02-11,興采,otc,Textiles,4433.TWO
2017-04-01,4438,0.4592318177698782,2.7240241662048086,0.36838145203786477,788976.0,2017-05-11,廣越,sii,Textiles,4438.TW
2017-12-01,4438,0.5853406110269104,2.9649087629032573,0.4905420480320326,2605604.0,2018-01-11,廣越,sii,Textiles,4438.TW
2019-02-01,4438,0.6803534992840512,2.2164592228748634,0.5443343237464433,2369327.0,2019-03-11,廣越,sii,Textiles,4438.TW
2021-12-01,4438,1.1126943866657801,3.301170712241962,1.3052108472821833,3684970.0,2022-01-11,廣越,sii,Textiles,4438.TW
2025-01-01,4441,0.5421585965261864,2.2309131715812027,0.3675458505267335,1485950.0,2025-02-11,振大環球,sii,Textiles,4441.TW
2010-05-01,4502,0.6928210444473242,2.7417311179712516,0.723061731764387,470286.0,2010-06-11,健信,otc,Electrical machinery,4502.TWO
2015-06-01,4502,0.5354274175454341,2.4262139688647655,0.38637579689717483,342170.0,2015-07-11,健信,otc,Electrical machinery,4502.TWO
2015-12-01,4502,1.927254760717386,4.725126916425526,0.8128255666644528,633938.0,2016-01-11,健信,otc,Electrical machinery,4502.TWO
2008-02-01,4506,0.7906369502101598,2.543249370233287,0.7271210798481673,1256327.0,2008-03-11,崇友,otc,Electrical machinery,4506.TWO
2015-07-01,4506,0.7835946799743614,2.4732998664048775,0.6988372189444689,1558291.0,2015-08-11,崇友,otc,Electrical machinery,4506.TWO
2016-03-01,4506,0.6807149576669802,2.0085386983070963,1.0973234337909528,1375682.0,2016-04-11,崇友,otc,Electrical machinery,4506.TWO
2010-05-01,4510,1.6141876430205948,2.1895064518883203,0.33181432516358145,319872.0,2010-06-11,高鋒,otc,Electrical machinery,4510.TWO
2010-06-01,4513,1.7166784843401413,3.9864173771282525,1.5421506386793187,314173.0,2010-07-11,福裕,otc,Electrical machinery,4513.TWO
2011-02-01,4513,1.2621089166081996,2.0767140883015047,0.7757702946534479,364333.0,2011-03-11,福裕,otc,Electrical machinery,4513.TWO
2021-03-01,4513,0.9682558427244303,2.0552182892268114,1.0176912525250679,350011.0,2021-04-11,福裕,otc,Electrical machinery,4513.TWO
2026-06-01,4513,2.709917650983245,5.957910677192628,1.990261294470106,923098.0,2026-07-11,福裕,otc,Electrical machinery,4513.TWO
2010-09-01,4523,0.5765727042054325,2.305268666744131,0.5786813867172103,341112.0,2010-10-11,永彰,otc,Electrical machinery,4523.TWO
2026-02-01,4523,0.8188779301693747,2.6838780423030664,1.148196247591809,305948.0,2026-03-11,永彰,otc,Electrical machinery,4523.TWO
2010-04-01,4526,1.1930415950152176,2.560004584267939,1.0950718893084128,1219182.0,2010-05-11,東台,sii,Electrical machinery,4526.TW
2011-11-01,4527,0.5791045935709429,2.3699424170341628,0.418332573298311,406501.0,2011-12-11,方方土霖,otc,Electrical machinery,4527.TWO
2013-05-01,4527,0.7634586801945447,3.109811264556258,0.6839067367367233,505439.0,2013-06-11,方方土霖,otc,Electrical machinery,4527.TWO
2013-11-01,4527,0.8516256246057032,2.881045067357625,0.3187056083945061,701468.0,2013-12-11,方方土霖,otc,Electrical machinery,4527.TWO
2013-08-01,4528,0.8140203354927282,2.067605381356211,0.29060029786918595,380547.0,2013-09-11,江興鍛,otc,Electrical machinery,4528.TWO
2009-08-01,4532,0.45979293902478857,2.7101849192865592,0.7324585608223653,446974.0,2009-09-11,瑞智,sii,Electrical machinery,4532.TW
2010-02-01,4532,3.2014415641799836,3.372902765295929,1.2574609380484136,912822.0,2010-03-11,瑞智,sii,Electrical machinery,4532.TW
2013-12-01,4532,2.4494801659567185,2.0765055847152145,1.086837939959067,4172881.0,2014-01-11,瑞智,sii,Electrical machinery,4532.TW
2010-05-01,4533,0.8025233132199672,2.4230390729772813,0.9622144820554861,492900.0,2010-06-11,協易機,otc,Electrical machinery,4533.TWO
2013-09-01,4533,1.2215403150159374,2.0110655763391287,0.3427075227008316,999431.0,2013-10-11,協易機,otc,Electrical machinery,4533.TWO
2016-07-01,4534,1.3819454100390947,2.1971654649170724,1.4101034376006187,736619.0,2016-08-11,慶騰,otc,Electrical machinery,4534.TWO
2017-03-01,4534,1.6827712082064235,2.3749050255507864,0.6188404239179408,696713.0,2017-04-11,慶騰,otc,Electrical machinery,4534.TWO
2013-12-01,4535,0.5317751502120331,2.0260169416614078,0.17382878474335262,873409.0,2014-01-11,至興,otc,Electrical machinery,4535.TWO
2021-04-01,4535,0.5179248446942859,2.403949842938251,0.21456821472100862,683432.0,2021-05-11,至興,otc,Electrical machinery,4535.TWO
2018-07-01,4541,0.39995664426620414,2.624663371305476,0.25469507639136557,387480.0,2018-08-11,晟田,otc,Other,4541.TWO
2026-08-01,4542,1.2656789763051624,2.2497041564115308,0.9622746860791667,372532.0,2026-09-11,科嶠,otc,Electronic components,4542.TWO
2024-10-01,4545,0.5456893969648562,2.4168216216557092,0.3681528906166538,619265.0,2024-11-11,銘鈺,sii,Electronic components,4545.TW
2021-10-01,4549,0.3637367317003928,2.2361623377547732,0.24396919792767213,345860.0,2021-11-11,桓達,otc,Electrical machinery,4549.TWO
2022-07-01,4549,0.37865556048566007,2.084762161150732,0.4533638986551106,410139.0,2022-08-11,桓達,otc,Electrical machinery,4549.TWO
2019-12-01,4550,0.6992499006996853,2.145537236844668,0.8707247190829996,444918.0,2020-01-11,長佳,otc,Electrical machinery,4550.TWO
2023-09-01,4550,0.7280996365705636,2.2817886650170816,0.7273983646178526,589142.0,2023-10-11,長佳,otc,Electrical machinery,4550.TWO
2020-07-01,4551,0.32918093225144096,2.5640842619775532,0.3283616510510088,1652673.0,2020-08-11,智伸科,sii,Automotive,4551.TW
2021-01-01,4551,0.7025874998905928,3.70974128026331,0.1500626637626148,2139766.0,2021-02-11,智伸科,sii,Automotive,4551.TW
2017-09-01,4555,0.33600547975734374,2.6977178650052798,0.27884996922394145,407646.0,2017-10-11,氣立,sii,Electrical machinery,4555.TW
2021-02-01,4555,0.551386118829575,2.169351062121299,0.3187414638954895,411485.0,2021-03-11,氣立,sii,Electrical machinery,4555.TW
2018-10-01,4558,0.38084228245768803,3.1479766568402816,0.2314819144838023,408507.0,2018-11-11,寶緯,otc,Electrical machinery,4558.TWO
2020-12-01,4558,0.44754940847790836,2.3124060718042836,0.27383323058141906,419688.0,2021-01-11,寶緯,otc,Electrical machinery,4558.TWO
2021-01-01,4561,1.2841846171986115,2.105663130467577,0.1495663300008574,309957.0,2021-02-11,健椿,otc,Electrical machinery,4561.TWO
2019-12-01,4563,0.5821858814391565,2.7375047054318293,0.8848364216422914,822955.0,2020-01-11,百德,otc,Electrical machinery,4563.TWO
2020-08-01,4563,0.7263893282074989,2.050730208736133,0.507828292106715,567623.0,2020-09-11,百德,otc,Electrical machinery,4563.TWO
2025-01-01,4564,0.5647389929229034,2.208333266016865,0.6730324134802546,399747.0,2025-02-11,元翎,sii,Electrical machinery,4564.TW
2021-05-01,4566,0.4432369526156905,2.85622198949625,0.2838981888828733,1114889.0,2021-06-11,時碩工業,sii,Electrical machinery,4566.TW
2026-08-01,4566,0.43070515117800445,2.2257990055935526,0.33833228761690104,1680708.0,2026-09-11,時碩工業,sii,Electrical machinery,4566.TW
2020-09-01,4568,0.3471275559883156,2.4939853023629612,0.3972886996954472,415050.0,2020-10-11,科際精密,otc,Electrical machinery,4568.TWO
2026-08-01,4576,0.7337140175695729,2.4113086397966943,0.27641464633523727,1137944.0,2026-09-11,大銀微系統,sii,Electrical machinery,4576.TW
2022-05-01,4577,0.7086590011286682,2.421339232519902,0.546876733084886,484439.0,2022-06-11,達航科技,otc,Other electronics,4577.TWO
2022-09-01,4582,6.570196432081209,2.432604290088489,6.996850429104155,1309538.0,2022-10-11,聚恆-創,sii,Green energy,4582.TW
2024-08-01,4584,0.5025401462340682,2.028719976766114,0.24369539863596024,352840.0,2024-09-11,君帆,otc,Electrical machinery,4584.TWO
2015-10-01,4609,0.668204162612311,2.368901057600061,0.9751480348273143,528040.0,2015-11-11,唐鋒,otc,Home & living,4609.TWO
2014-04-01,4702,0.9018243926078708,2.633474088765827,0.34036161042361224,321802.0,2014-05-11,中美實,otc,Home & living,4702.TWO
2019-05-01,4702,1.4381410701340367,3.985143762764624,1.445421264272547,316144.0,2019-06-11,中美實,otc,Home & living,4702.TWO
2010-01-01,4706,0.7228202235567094,3.38701028921803,0.829639117192842,349717.0,2010-02-11,大恭,otc,Chemicals,4706.TWO
2021-06-01,4706,0.4688234076995168,2.643789012272869,0.38003003870956964,362040.0,2021-07-11,大恭,otc,Chemicals,4706.TWO
2024-01-01,4706,0.3749755029353874,2.0818369556302985,0.2558445360296453,322737.0,2024-02-11,大恭,otc,Chemicals,4706.TWO
2009-12-01,4707,0.6691972458485216,2.0358115546192432,1.1274285576922352,515156.0,2010-01-11,磐亞,otc,Chemicals,4707.TWO
2010-08-01,4707,0.8642700182539036,2.285657628776535,0.7675644675194702,801720.0,2010-09-11,磐亞,otc,Chemicals,4707.TWO
2013-01-01,4707,2.0808402908490335,3.7893859123553013,2.2424305147506294,1589310.0,2013-02-11,磐亞,otc,Chemicals,4707.TWO
2013-07-01,4707,6.356916236996201,4.418611677609039,2.300893923823879,4206361.0,2013-08-11,磐亞,otc,Chemicals,4707.TWO
2010-01-01,4711,1.1381151256632434,4.153257553549712,1.1433374463926858,719294.0,2010-02-11,永純,otc,Chemicals,4711.TWO
2021-04-01,4711,0.6256377285531252,2.5492537988495196,0.48396128054719467,351458.0,2021-05-11,永純,otc,Chemicals,4711.TWO
2011-04-01,4712,6.074507480373278,5.707871583337073,4.685640993393504,382080.0,2011-05-11,南璋,otc,,4712.TWO
2019-12-01,4714,2.110241056348841,6.390762591021288,1.9366840283372846,405140.0,2020-01-11,永捷,otc,Chemicals,4714.TWO
2010-01-01,4716,0.6276271567382226,2.5840728101893946,0.7905422730629827,311396.0,2010-02-11,大立,otc,Chemicals,4716.TWO
2010-01-01,4720,0.6338930693069307,3.2665967227016686,0.6005234080485722,412558.0,2010-02-11,德淵,sii,Chemicals,4720.TW
2013-09-01,4720,0.5143923463632691,2.2565432229809557,0.16752859958802846,543735.0,2013-10-11,德淵,sii,Chemicals,4720.TW
2008-03-01,4721,1.5721147263758914,3.3084593767998833,1.1475745254165746,695096.0,2008-04-11,美琪瑪,otc,Chemicals,4721.TWO
2021-09-01,4721,1.499975306790267,2.5406576213186236,1.2656078012500587,1366759.0,2021-10-11,美琪瑪,otc,Chemicals,4721.TWO
2010-01-01,4722,0.38567467231503305,2.2087907914858653,0.4553571224253291,486721.0,2010-02-11,國精化,sii,Chemicals,4722.TW
2009-12-01,4725,1.3491600134120363,3.134798799616551,1.5326341895034017,4266730.0,2010-01-11,信昌化,sii,,4725.TW
2011-12-01,4729,1.5021187878422295,2.5230113508854655,0.9843939722053712,663677.0,2012-01-11,熒茂,otc,Optoelectronics,4729.TWO
2013-05-01,4729,1.985572843672835,2.9608400982652934,1.94451005589634,1252615.0,2013-06-11,熒茂,otc,Optoelectronics,4729.TWO
2013-11-01,4729,4.857385815508466,3.434911706143656,1.5782329487716522,1408631.0,2013-12-11,熒茂,otc,Optoelectronics,4729.TWO
2020-07-01,4735,0.7506524961894223,2.1261778426398474,0.8225818025244767,586908.0,2020-08-11,豪展,otc,Biotech & medical,4735.TWO
2021-01-01,4735,2.5167427508396774,4.670883984186795,0.6816754958420872,1107781.0,2021-02-11,豪展,otc,Biotech & medical,4735.TWO
2016-03-01,4736,0.4119372317376502,2.196751416756515,0.4117621166252159,757253.0,2016-04-11,泰博,sii,Biotech & medical,4736.TW
2018-09-01,4736,0.4599341564954782,2.44883993360173,0.19823541307623316,1233694.0,2018-10-11,泰博,sii,Biotech & medical,4736.TW
2020-04-01,4736,0.6911338579792261,3.537819971625701,0.7289315840712215,1569357.0,2020-05-11,泰博,sii,Biotech & medical,4736.TW
2021-08-01,4736,0.6428217990778038,2.532535778909814,0.969363712248523,2334021.0,2021-09-11,泰博,sii,Biotech & medical,4736.TW
2022-04-01,4736,0.995739196255097,4.031419399350257,0.8390233937465734,2288578.0,2022-05-11,泰博,sii,Biotech & medical,4736.TW
2022-04-01,4737,0.43391018985657714,2.2954032084468636,0.7364544698340734,549678.0,2022-05-11,華廣,sii,Biotech & medical,4737.TW
2013-02-01,4739,0.5258739249760087,3.2681235719536934,0.8139361363088804,499269.0,2013-03-11,康普,sii,Chemicals,4739.TW
2013-08-01,4739,1.0715731820954755,2.1136038342804997,0.18976027138809237,618029.0,2013-09-11,康普,sii,Chemicals,4739.TW
2025-10-01,4739,1.0812331552319256,2.676533868164249,0.8525699942126919,1936704.0,2025-11-11,康普,sii,Chemicals,4739.TW
2026-04-01,4739,1.1781819413104309,2.546639009255832,0.01964505853130394,2508806.0,2026-05-11,康普,sii,Chemicals,4739.TW
2014-01-01,4746,0.6750026777689295,2.7531103408227606,0.6802915478712753,719350.0,2014-02-11,台耀,sii,Biotech & medical,4746.TW
2021-10-01,4755,0.34211311466239014,3.3018138006490974,0.2692314834556693,1295523.0,2021-11-11,三福化,sii,Chemicals,4755.TW
2020-06-01,4760,1.2305782604277065,2.9623090407087784,0.5075967393874095,307280.0,2020-07-11,勤凱科技,otc,Other electronics,4760.TWO
2021-07-01,4764,0.40428559776053485,2.212833514148587,0.3643023062254527,809162.0,2021-08-11,雙鍵,sii,Chemicals,4764.TW
2021-05-01,4766,0.32339591089448927,2.6395076528126746,0.24896578205405318,4689730.0,2021-06-11,南寶,sii,Chemicals,4766.TW
2022-09-01,4766,0.3944639276890125,2.3705351825611785,0.17443776257045962,5867352.0,2022-10-11,南寶,sii,Chemicals,4766.TW
2021-06-01,4767,0.3016564387376739,2.2071772531952076,0.07868346576470087,321556.0,2021-07-11,誠泰科技,otc,Chemicals,4767.TWO
2022-10-01,4768,0.7489569446782567,2.0999207331070107,0.06874169030114263,384398.0,2022-11-11,晶呈科技,otc,Chemicals,4768.TWO
2025-11-01,4768,0.8630529536873948,2.177757763794862,1.2296349013626482,479153.0,2025-12-11,晶呈科技,otc,Chemicals,4768.TWO
2025-09-01,4772,1.988746296278987,2.6726897523473623,1.589114914705647,639514.0,2025-10-11,台特化,otc,Chemicals,4772.TWO
2026-03-01,4772,2.9003228318132765,2.111425798281033,0.4944449022481683,856585.0,2026-04-11,台特化,otc,Chemicals,4772.TWO
2012-11-01,4903,1.783668424321395,3.1173009856440723,1.4227812292489923,457173.0,2012-12-11,聯光通,otc,Communications & networking,4903.TWO
2025-08-01,4903,1.2546144340624799,2.4959308758607524,0.6799068760286597,519993.0,2025-09-11,聯光通,otc,Communications & networking,4903.TWO
2009-01-01,4905,1.6009675952499869,4.017387858414177,1.8247424373574015,348912.0,2009-02-11,台聯電,otc,Biotech & medical,4905.TWO
2008-07-01,4906,0.6524225693513763,2.25542610405149,0.42540238274166686,4975099.0,2008-08-11,正文,sii,Communications & networking,4906.TW
2010-09-01,4906,0.7768052615308407,2.2653832264029994,0.7380221019207216,5897007.0,2010-10-11,正文,sii,Communications & networking,4906.TW
2021-02-01,4906,0.7968754664851283,2.4853662028677026,0.24713765729372072,4875119.0,2021-03-11,正文,sii,Communications & networking,4906.TW
2013-10-01,4907,461.6292517006803,7.688057509737917,443.91569671346804,408039.0,2013-11-11,富宇,otc,Construction,4907.TWO
2023-09-01,4907,1656.9323308270677,2.4414746614187286,1655.9604159334508,882020.0,2023-10-11,富宇,otc,Construction,4907.TWO
2024-07-01,4907,6520.198717948718,4.216228601891715,6481.92096519033,1017307.0,2024-08-11,富宇,otc,Construction,4907.TWO
2009-12-01,4908,0.5871169292360781,2.1169759164104627,0.5505028610629137,378994.0,2010-01-11,前鼎,otc,Communications & networking,4908.TWO
2023-11-01,4908,0.4865385749965585,2.0500193620277285,0.491350722342767,302356.0,2023-12-11,前鼎,otc,Communications & networking,4908.TWO
2010-07-01,4909,0.9051670743685833,3.1305626361657275,0.6815234761386924,304520.0,2010-08-11,新復興,otc,Communications & networking,4909.TWO
2013-05-01,4909,0.6622359561888012,2.338815763763461,0.37608153515776466,478207.0,2013-06-11,新復興,otc,Communications & networking,4909.TWO
2024-01-01,4909,1.0950400339641915,3.7982786205080603,0.5104435804796097,315821.0,2024-02-11,新復興,otc,Communications & networking,4909.TWO
2024-07-01,4909,4.031988232471813,6.531382552222358,0.8231771625561803,797077.0,2024-08-11,新復興,otc,Communications & networking,4909.TWO
2015-10-01,4915,0.46050114264216413,2.077880780687503,0.3377878519777462,19294111.0,2015-11-11,致伸,sii,Electronic components,4915.TW
2016-05-01,4916,0.7763722465799934,2.0639947966902383,0.7448924465620577,606926.0,2016-06-11,事欣科,sii,Computers & peripherals,4916.TW
2017-08-01,4916,1.8629923949462563,3.1089099838784504,1.785328890664021,2061867.0,2017-09-11,事欣科,sii,Computers & peripherals,4916.TW
2018-02-01,4916,2.020355015315667,2.2728584967033014,0.29149786867111294,1803457.0,2018-03-11,事欣科,sii,Computers & peripherals,4916.TW
2020-09-01,4919,0.9039205435066562,7.289971404066367,0.7194046711111353,5604569.0,2020-10-11,新唐,sii,Semiconductors,4919.TW
2021-03-01,4919,3.721869718796806,5.788830748468441,1.1838294377522565,10072480.0,2021-04-11,新唐,sii,Semiconductors,4919.TW
2013-02-01,4930,10.474915194695415,4.3804638422901965,10.665830466373627,2090523.0,2013-03-11,燦星網,sii,Electric wire & cable,4930.TW
2013-10-01,4930,27.039992017276894,3.0314763915718377,16.024613355649286,3934095.0,2013-11-11,燦星網,sii,Electric wire & cable,4930.TW
2022-01-01,4931,0.7171896320108104,2.6071818912867055,0.8113299071438986,650638.0,2022-02-11,新盛力,otc,Computers & peripherals,4931.TWO
2022-09-01,4931,1.797922961104982,3.9954810617608993,0.9227198494181019,834377.0,2022-10-11,新盛力,otc,Computers & peripherals,4931.TWO
2026-06-01,4931,1.4010162575324268,2.7836247588714103,1.1955863408973666,1113260.0,2026-07-11,新盛力,otc,Computers & peripherals,4931.TWO
2023-09-01,4933,0.5927854885876995,2.3915737605814087,0.6023337339377266,703699.0,2023-10-11,友輝,otc,Optoelectronics,4933.TWO
2013-11-01,4934,1.2797558723872529,2.3014645313817708,1.0492179082515285,1414951.0,2013-12-11,太極,sii,Optoelectronics,4934.TW
2022-09-01,4934,1.232239567905975,2.5906592125235957,1.1252024970140448,610426.0,2022-10-11,太極,sii,Optoelectronics,4934.TW
2013-05-01,4942,8.519970479430754,2.0207858109402217,1.9483299493077268,2051011.0,2013-06-11,嘉彰,sii,Optoelectronics,4942.TW
2021-12-01,4949,0.7346542207385174,2.441363716261121,0.4964942247678963,968565.0,2022-01-11,有成精密,sii,Optoelectronics,4949.TW
2022-06-01,4949,0.9225794408515173,2.548887426176948,0.3305437821927366,1483122.0,2022-07-11,有成精密,sii,Optoelectronics,4949.TW
2026-08-01,4949,0.8999242407110066,2.0744668215454296,0.530506758599173,1008153.0,2026-09-11,有成精密,sii,Optoelectronics,4949.TW
2020-10-01,4952,0.3505410592760325,2.736954487847651,0.39980070039922877,884495.0,2020-11-11,凌通,sii,Semiconductors,4952.TW
2026-08-01,4952,0.475816925051076,2.314161184219807,0.34269004191407504,761371.0,2026-09-11,凌通,sii,Semiconductors,4952.TW
2021-01-01,4956,0.43866609704168535,2.4777899939492225,0.2465834761725585,410837.0,2021-02-11,光鋐,sii,Optoelectronics,4956.TW
